,,WTS-12,WP12-12,,
Date,"Time, AST","TempC, 30cm","TempC, 325cm","Pressure Barom., mbar","Sensor Depth, m"
6/8/2014,11:00:00,1.453,4.934,1010.05,3.346
6/8/2014,12:00:00,1.425,4.934,1010.05,3.344
6/8/2014,13:00:00,1.453,5.037,1010.05,3.345
6/8/2014,14:00:00,1.425,5.037,1009.85,3.345
6/8/2014,15:00:00,1.453,5.037,1009.75,3.345
6/8/2014,16:00:00,1.425,5.037,1009.55,3.345
6/8/2014,17:00:00,1.425,5.037,1009.35,3.346
6/8/2014,18:00:00,1.425,5.037,1009.55,3.342
6/8/2014,19:00:00,1.425,5.037,1009.55,3.34
6/8/2014,20:00:00,1.425,5.037,1009.75,3.34
6/8/2014,21:00:00,1.398,5.037,1009.85,3.34
6/8/2014,22:00:00,1.398,5.037,1009.85,3.339
6/8/2014,23:00:00,1.425,5.037,1009.95,3.338
6/9/2014,0:00:00,1.398,5.037,1010.05,3.34
6/9/2014,1:00:00,1.398,5.037,1010.25,3.34
6/9/2014,2:00:00,1.398,5.037,1010.25,3.34
6/9/2014,3:00:00,1.398,5.037,1010.05,3.34
6/9/2014,4:00:00,1.398,5.037,1010.05,3.338
6/9/2014,5:00:00,1.398,5.037,1009.85,3.337
6/9/2014,6:00:00,1.425,5.037,1009.95,3.336
6/9/2014,7:00:00,1.425,5.037,1009.95,3.335
6/9/2014,8:00:00,1.453,5.037,1009.85,3.334
6/9/2014,9:00:00,1.453,5.037,1009.85,3.334
6/9/2014,10:00:00,1.48,5.037,1009.95,3.333
6/9/2014,11:00:00,1.507,5.037,1009.85,3.336
6/9/2014,12:00:00,1.534,5.141,1009.85,3.334
6/9/2014,13:00:00,1.534,5.141,1009.95,3.333
6/9/2014,14:00:00,1.534,5.141,1009.85,3.334
6/9/2014,15:00:00,1.588,5.141,1009.95,3.332
6/9/2014,16:00:00,1.561,5.141,1009.95,3.333
6/9/2014,17:00:00,1.507,5.141,1010.25,3.332
6/9/2014,18:00:00,1.507,5.141,1010.45,3.33
6/9/2014,19:00:00,1.507,5.141,1010.45,3.33
6/9/2014,20:00:00,1.507,5.141,1010.55,3.327
6/9/2014,21:00:00,1.48,5.141,1010.65,3.328
6/9/2014,22:00:00,1.48,5.141,1010.75,3.328
6/9/2014,23:00:00,1.48,5.141,1010.95,3.33
6/10/2014,0:00:00,1.507,5.141,1011.05,3.329
6/10/2014,1:00:00,1.453,5.141,1011.15,3.328
6/10/2014,2:00:00,1.48,5.141,1011.15,3.328
6/10/2014,3:00:00,1.48,5.141,1011.25,3.327
6/10/2014,4:00:00,1.507,5.037,1011.15,3.326
6/10/2014,5:00:00,1.48,5.037,1011.15,3.326
6/10/2014,6:00:00,1.507,5.037,1011.25,3.325
6/10/2014,7:00:00,1.507,5.037,1011.45,3.324
6/10/2014,8:00:00,1.507,5.037,1011.55,3.326
6/10/2014,9:00:00,1.534,5.037,1011.85,3.322
6/10/2014,10:00:00,1.561,5.037,1012.15,3.323
6/10/2014,11:00:00,1.588,5.037,1012.55,3.321
6/10/2014,12:00:00,1.615,5.037,1012.85,3.318
6/10/2014,13:00:00,1.615,5.037,1012.95,3.318
6/10/2014,14:00:00,1.67,5.037,1013.35,3.318
6/10/2014,15:00:00,1.67,5.141,1013.45,3.318
6/10/2014,16:00:00,1.67,5.141,1013.65,3.318
6/10/2014,17:00:00,1.643,5.141,1013.55,3.321
6/10/2014,18:00:00,1.643,5.141,1013.45,3.322
6/10/2014,19:00:00,1.643,5.141,1013.55,3.319
6/10/2014,20:00:00,1.643,5.141,1013.75,3.32
6/10/2014,21:00:00,1.643,5.141,1014.05,3.319
6/10/2014,22:00:00,1.643,5.141,1014.35,3.317
6/10/2014,23:00:00,1.643,5.141,1014.45,3.318
6/11/2014,0:00:00,1.643,5.141,1014.55,3.317
6/11/2014,1:00:00,1.643,5.141,1014.75,3.316
6/11/2014,2:00:00,1.643,5.141,1014.65,3.317
6/11/2014,3:00:00,1.643,5.141,1014.65,3.317
6/11/2014,4:00:00,1.67,5.141,1014.55,3.318
6/11/2014,5:00:00,1.697,5.141,1014.65,3.317
6/11/2014,6:00:00,1.697,5.141,1014.65,3.317
6/11/2014,7:00:00,1.697,5.141,1014.65,3.319
6/11/2014,8:00:00,1.751,5.141,1014.75,3.316
6/11/2014,9:00:00,1.751,5.141,1014.85,3.317
6/11/2014,10:00:00,1.778,5.141,1014.65,3.317
6/11/2014,11:00:00,1.778,5.141,1014.45,3.318
6/11/2014,12:00:00,1.778,5.141,1014.15,3.318
6/11/2014,13:00:00,1.778,5.141,1013.85,3.318
6/11/2014,14:00:00,1.778,5.141,1013.65,3.315
6/11/2014,15:00:00,1.778,5.141,1013.35,3.316
6/11/2014,16:00:00,1.805,5.141,1012.95,3.316
6/11/2014,17:00:00,1.805,5.141,1012.55,3.313
6/11/2014,18:00:00,1.751,5.141,1012.25,3.313
6/11/2014,19:00:00,1.724,5.141,1011.95,3.31
6/11/2014,20:00:00,1.724,5.244,1011.75,3.311
6/11/2014,21:00:00,1.724,5.244,1011.55,3.309
6/11/2014,22:00:00,1.724,5.244,1011.15,3.31
6/11/2014,23:00:00,1.724,5.244,1010.95,3.309
6/12/2014,0:00:00,1.724,5.244,1010.65,3.311
6/12/2014,1:00:00,1.751,5.244,1010.15,3.308
6/12/2014,2:00:00,1.751,5.244,1009.65,3.306
6/12/2014,3:00:00,1.751,5.244,1009.25,3.307
6/12/2014,4:00:00,1.778,5.244,1008.85,3.306
6/12/2014,5:00:00,1.805,5.244,1008.45,3.306
6/12/2014,6:00:00,1.805,5.244,1007.95,3.308
6/12/2014,7:00:00,1.832,5.244,1007.55,3.309
6/12/2014,8:00:00,1.832,5.244,1007.25,3.308
6/12/2014,9:00:00,1.832,5.244,1007.05,3.307
6/12/2014,10:00:00,1.859,5.244,1006.75,3.309
6/12/2014,11:00:00,1.886,5.244,1006.65,3.306
6/12/2014,12:00:00,1.859,5.244,1006.55,3.309
6/12/2014,13:00:00,1.859,5.244,1006.55,3.309
6/12/2014,14:00:00,1.832,5.244,1006.65,3.313
6/12/2014,15:00:00,1.805,5.244,1006.75,3.31
6/12/2014,16:00:00,1.832,5.244,1007.15,3.308
6/12/2014,17:00:00,1.832,5.244,1007.45,3.306
6/12/2014,18:00:00,1.832,5.244,1007.75,3.306
6/12/2014,19:00:00,1.805,5.244,1008.05,3.305
6/12/2014,20:00:00,1.778,5.244,1008.25,3.305
6/12/2014,21:00:00,1.778,5.244,1008.45,3.304
6/12/2014,22:00:00,1.778,5.244,1008.35,3.305
6/12/2014,23:00:00,1.778,5.244,1008.45,3.304
6/13/2014,0:00:00,1.778,5.244,1008.65,3.304
6/13/2014,1:00:00,1.805,5.244,1008.75,3.303
6/13/2014,2:00:00,1.805,5.244,1008.75,3.304
6/13/2014,3:00:00,1.832,5.244,1008.65,3.305
6/13/2014,4:00:00,1.832,5.244,1008.75,3.306
6/13/2014,5:00:00,1.832,5.244,1008.95,3.301
6/13/2014,6:00:00,1.859,5.244,1008.95,3.302
6/13/2014,7:00:00,1.886,5.244,1008.85,3.305
6/13/2014,8:00:00,1.913,5.244,1008.95,3.305
6/13/2014,9:00:00,1.913,5.244,1009.05,3.301
6/13/2014,10:00:00,1.913,5.244,1008.85,3.305
6/13/2014,11:00:00,1.913,5.244,1008.95,3.304
6/13/2014,12:00:00,1.913,5.244,1008.85,3.305
6/13/2014,13:00:00,1.886,5.244,1008.95,3.305
6/13/2014,14:00:00,1.886,5.244,1008.85,3.3
6/13/2014,15:00:00,1.859,5.244,1008.85,3.302
6/13/2014,16:00:00,1.832,5.347,1008.75,3.301
6/13/2014,17:00:00,1.805,5.347,1008.85,3.299
6/13/2014,18:00:00,1.751,5.347,1009.15,3.299
6/13/2014,19:00:00,1.724,5.347,1009.65,3.299
6/13/2014,20:00:00,1.697,5.347,1010.05,3.298
6/13/2014,21:00:00,1.697,5.347,1010.35,3.296
6/13/2014,22:00:00,1.724,5.347,1010.75,3.297
6/13/2014,23:00:00,1.697,5.347,1011.25,3.294
6/14/2014,0:00:00,1.697,5.347,1011.65,3.296
6/14/2014,1:00:00,1.724,5.347,1011.95,3.294
6/14/2014,2:00:00,1.751,5.347,1012.15,3.296
6/14/2014,3:00:00,1.751,5.347,1012.35,3.294
6/14/2014,4:00:00,1.778,5.347,1012.75,3.294
6/14/2014,5:00:00,1.805,5.347,1012.95,3.295
6/14/2014,6:00:00,1.778,5.347,1013.05,3.293
6/14/2014,7:00:00,1.832,5.347,1013.25,3.294
6/14/2014,8:00:00,1.859,5.347,1013.55,3.293
6/14/2014,9:00:00,1.859,5.347,1013.85,3.291
6/14/2014,10:00:00,1.913,5.347,1014.15,3.291
6/14/2014,11:00:00,1.886,5.347,1014.35,3.291
6/14/2014,12:00:00,1.886,5.347,1014.25,3.292
6/14/2014,13:00:00,1.859,5.347,1014.35,3.292
6/14/2014,14:00:00,1.886,5.347,1014.45,3.291
6/14/2014,15:00:00,1.886,5.347,1014.45,3.291
6/14/2014,16:00:00,1.886,5.347,1014.45,3.293
6/14/2014,17:00:00,1.832,5.347,1014.45,3.293
6/14/2014,18:00:00,1.805,5.347,1014.45,3.293
6/14/2014,19:00:00,1.805,5.347,1014.45,3.291
6/14/2014,20:00:00,1.778,5.347,1014.55,3.294
6/14/2014,21:00:00,1.778,5.347,1014.45,3.295
6/14/2014,22:00:00,1.778,5.347,1014.45,3.291
6/14/2014,23:00:00,1.751,5.347,1014.35,3.292
6/15/2014,0:00:00,1.751,5.347,1014.25,3.293
6/15/2014,1:00:00,1.778,5.347,1014.15,3.291
6/15/2014,2:00:00,1.751,5.347,1013.65,3.288
6/15/2014,3:00:00,1.805,5.347,1013.15,3.29
6/15/2014,4:00:00,1.832,5.347,1012.55,3.288
6/15/2014,5:00:00,1.778,5.347,1012.35,3.29
6/15/2014,6:00:00,1.832,5.347,1011.95,3.288
6/15/2014,7:00:00,1.886,5.347,1011.65,3.288
6/15/2014,8:00:00,1.94,5.347,1011.45,3.288
6/15/2014,9:00:00,1.913,5.347,1010.95,3.285
6/15/2014,10:00:00,1.913,5.347,1010.15,3.286
6/15/2014,11:00:00,1.913,5.347,1009.55,3.287
6/15/2014,12:00:00,1.967,5.347,1008.85,3.286
6/15/2014,13:00:00,1.94,5.45,1008.35,3.285
6/15/2014,14:00:00,1.94,5.45,1007.85,3.285
6/15/2014,15:00:00,1.913,5.45,1007.15,3.286
6/15/2014,16:00:00,1.859,5.45,1006.35,3.285
6/15/2014,17:00:00,1.805,5.45,1005.55,3.286
6/15/2014,18:00:00,1.751,5.45,1005.05,3.285
6/15/2014,19:00:00,1.724,5.45,1005.15,3.284
6/15/2014,20:00:00,1.67,5.45,1004.95,3.283
6/15/2014,21:00:00,1.697,5.45,1004.75,3.285
6/15/2014,22:00:00,1.588,5.45,1004.55,3.284
6/15/2014,23:00:00,1.588,5.45,1004.45,3.285
6/16/2014,0:00:00,1.615,5.45,1004.35,3.284
6/16/2014,1:00:00,1.588,5.45,1004.15,3.285
6/16/2014,2:00:00,1.561,5.45,1003.85,3.283
6/16/2014,3:00:00,1.561,5.45,1003.65,3.285
6/16/2014,4:00:00,1.588,5.45,1003.75,3.282
6/16/2014,5:00:00,1.561,5.45,1003.45,3.284
6/16/2014,6:00:00,1.48,5.45,1003.25,3.281
6/16/2014,7:00:00,1.643,5.45,1003.05,3.281
6/16/2014,8:00:00,1.697,5.45,1002.75,3.284
6/16/2014,9:00:00,1.751,5.45,1002.35,3.284
6/16/2014,10:00:00,1.751,5.45,1001.85,3.282
6/16/2014,11:00:00,1.778,5.45,1001.25,3.282
6/16/2014,12:00:00,1.778,5.552,1000.85,3.282
6/16/2014,13:00:00,1.778,5.552,1000.35,3.282
6/16/2014,14:00:00,1.751,5.552,999.75,3.283
6/16/2014,15:00:00,1.778,5.552,999.45,3.283
6/16/2014,16:00:00,1.67,5.552,999.35,3.283
6/16/2014,17:00:00,1.697,5.552,999.35,3.284
6/16/2014,18:00:00,1.724,5.552,999.15,3.285
6/16/2014,19:00:00,1.67,5.655,999.05,3.28
6/16/2014,20:00:00,1.615,5.655,999.25,3.274
6/16/2014,21:00:00,1.805,5.655,998.85,3.283
6/16/2014,22:00:00,1.697,5.655,998.65,3.284
6/16/2014,23:00:00,1.67,5.655,998.35,3.282
6/17/2014,0:00:00,1.67,5.655,998.65,3.287
6/17/2014,1:00:00,1.724,5.655,998.45,3.279
6/17/2014,2:00:00,1.67,5.655,998.15,3.278
6/17/2014,3:00:00,1.697,5.655,998.05,3.28
6/17/2014,4:00:00,1.697,5.655,998.45,3.279
6/17/2014,5:00:00,1.724,5.655,997.85,3.279
6/17/2014,6:00:00,1.67,5.655,997.55,3.281
6/17/2014,7:00:00,1.615,5.655,997.25,3.282
6/17/2014,8:00:00,1.697,5.655,997.35,3.281
6/17/2014,9:00:00,1.67,5.655,997.45,3.283
6/17/2014,10:00:00,1.643,5.655,997.45,3.283
6/17/2014,11:00:00,1.643,5.655,997.55,3.279
6/17/2014,12:00:00,1.751,5.655,997.85,3.282
6/17/2014,13:00:00,1.751,5.655,997.45,3.282
6/17/2014,14:00:00,1.778,5.655,997.35,3.281
6/17/2014,15:00:00,1.778,5.757,997.45,3.282
6/17/2014,16:00:00,1.832,5.757,997.55,3.279
6/17/2014,17:00:00,1.751,5.757,997.85,3.281
6/17/2014,18:00:00,1.697,5.757,998.25,3.28
6/17/2014,19:00:00,1.643,5.757,998.35,3.281
6/17/2014,20:00:00,1.67,5.757,998.55,3.282
6/17/2014,21:00:00,1.643,5.757,998.75,3.278
6/17/2014,22:00:00,1.697,5.757,999.15,3.277
6/17/2014,23:00:00,1.67,5.757,999.45,3.278
6/18/2014,0:00:00,1.724,5.757,999.45,3.279
6/18/2014,1:00:00,1.859,5.757,999.65,3.277
6/18/2014,2:00:00,1.913,5.757,999.95,3.277
6/18/2014,3:00:00,1.967,5.757,999.85,3.277
6/18/2014,4:00:00,2.128,5.757,999.85,3.28
6/18/2014,5:00:00,2.236,5.757,1000.25,3.277
6/18/2014,6:00:00,2.343,5.757,1000.35,3.276
6/18/2014,7:00:00,2.53,5.757,1000.65,3.277
6/18/2014,8:00:00,2.557,5.757,1000.85,3.276
6/18/2014,9:00:00,2.637,5.757,1001.05,3.274
6/18/2014,10:00:00,2.77,5.757,1001.25,3.275
6/18/2014,11:00:00,2.797,5.757,1001.45,3.275
6/18/2014,12:00:00,2.85,5.757,1001.75,3.275
6/18/2014,13:00:00,2.93,5.86,1001.95,3.275
6/18/2014,14:00:00,2.983,5.86,1002.35,3.274
6/18/2014,15:00:00,2.93,5.86,1002.35,3.276
6/18/2014,16:00:00,2.956,5.86,1002.65,3.276
6/18/2014,17:00:00,2.903,5.86,1003.25,3.271
6/18/2014,18:00:00,3.009,5.86,1003.65,3.27
6/18/2014,19:00:00,3.195,5.86,1004.15,3.27
6/18/2014,20:00:00,3.459,5.86,1004.55,3.271
6/18/2014,21:00:00,3.591,5.86,1005.15,3.269
6/18/2014,22:00:00,3.643,5.86,1005.75,3.27
6/18/2014,23:00:00,3.564,5.86,1006.35,3.272
6/19/2014,0:00:00,3.617,5.86,1007.15,3.272
6/19/2014,1:00:00,3.749,5.86,1007.95,3.27
6/19/2014,2:00:00,3.643,5.86,1008.65,3.269
6/19/2014,3:00:00,3.538,5.86,1009.25,3.268
6/19/2014,4:00:00,3.433,5.86,1009.85,3.268
6/19/2014,5:00:00,3.274,5.86,1010.45,3.268
6/19/2014,6:00:00,3.116,5.86,1011.05,3.267
6/19/2014,7:00:00,3.036,5.86,1011.45,3.268
6/19/2014,8:00:00,3.063,5.86,1012.05,3.268
6/19/2014,9:00:00,2.797,5.86,1012.35,3.268
6/19/2014,10:00:00,2.956,5.86,1012.65,3.268
6/19/2014,11:00:00,2.797,5.86,1013.05,3.269
6/19/2014,12:00:00,2.69,5.86,1013.35,3.269
6/19/2014,13:00:00,2.637,5.86,1013.95,3.268
6/19/2014,14:00:00,2.477,5.86,1014.15,3.267
6/19/2014,15:00:00,2.45,5.962,1014.35,3.267
6/19/2014,16:00:00,2.396,5.962,1014.55,3.267
6/19/2014,17:00:00,2.047,5.962,1014.65,3.267
6/19/2014,18:00:00,1.67,6.166,1014.75,3.152
6/19/2014,19:00:00,0.439,6.37,1014.95,3.078
6/19/2014,20:00:00,0.852,6.166,1015.25,3.115
6/19/2014,21:00:00,0.687,6.166,1015.45,3.111
6/19/2014,22:00:00,0.687,6.166,1015.55,3.113
6/19/2014,23:00:00,0.66,6.166,1015.85,3.115
6/20/2014,0:00:00,0.66,6.166,1015.95,3.112
6/20/2014,1:00:00,0.66,6.064,1016.25,3.112
6/20/2014,2:00:00,0.605,6.064,1016.35,3.111
6/20/2014,3:00:00,0.742,6.064,1016.15,3.113
6/20/2014,4:00:00,0.605,6.064,1016.35,3.121
6/20/2014,5:00:00,0.66,5.962,1016.55,3.081
6/20/2014,6:00:00,0.797,5.962,1016.65,3.109
6/20/2014,7:00:00,0.742,5.962,1016.65,3.007
6/20/2014,8:00:00,0.797,5.962,1016.35,3.04
6/20/2014,9:00:00,0.852,5.962,1016.45,3.063
6/20/2014,10:00:00,0.88,5.86,1016.35,3.032
6/20/2014,11:00:00,1.044,5.86,1015.85,2.987
6/20/2014,12:00:00,0.907,5.86,1015.65,3.066
6/20/2014,13:00:00,0.852,5.86,1015.55,3.062
6/20/2014,14:00:00,1.534,5.86,1015.45,3.099
6/20/2014,15:00:00,2.101,5.86,1015.25,3.11
6/20/2014,16:00:00,2.262,5.86,1014.95,3.113
6/20/2014,17:00:00,2.45,5.86,1014.75,3.116
6/20/2014,18:00:00,2.423,5.757,1014.55,3.116
6/20/2014,19:00:00,2.664,5.757,1014.55,3.114
6/20/2014,20:00:00,2.823,5.757,1014.75,3.115
6/20/2014,21:00:00,2.823,5.757,1014.55,3.117
6/20/2014,22:00:00,2.797,5.757,1014.35,3.116
6/20/2014,23:00:00,2.53,5.757,1014.05,3.117
6/21/2014,0:00:00,2.61,5.757,1013.85,3.118
6/21/2014,1:00:00,2.423,5.655,1013.65,3.116
6/21/2014,2:00:00,2.262,5.655,1013.45,3.117
6/21/2014,3:00:00,2.182,5.655,1013.15,3.117
6/21/2014,4:00:00,2.155,5.655,1012.75,3.116
6/21/2014,5:00:00,2.209,5.655,1012.45,3.116
6/21/2014,6:00:00,2.209,5.552,1012.25,3.114
6/21/2014,7:00:00,2.101,5.552,1011.95,3.114
6/21/2014,8:00:00,2.182,5.552,1011.65,3.116
6/21/2014,9:00:00,2.423,5.552,1011.35,3.114
6/21/2014,10:00:00,2.53,5.552,1011.15,3.114
6/21/2014,11:00:00,2.316,5.552,1010.85,3.116
6/21/2014,12:00:00,2.209,5.552,1010.65,3.116
6/21/2014,13:00:00,2.236,5.552,1010.35,3.118
6/21/2014,14:00:00,2.262,5.552,1009.95,3.117
6/21/2014,15:00:00,2.289,5.552,1009.55,3.118
6/21/2014,16:00:00,2.343,5.552,1009.45,3.119
6/21/2014,17:00:00,2.477,5.552,1009.25,3.119
6/21/2014,18:00:00,2.262,5.552,1009.05,3.118
6/21/2014,19:00:00,2.557,5.552,1009.05,3.121
6/21/2014,20:00:00,2.584,5.552,1008.85,3.12
6/21/2014,21:00:00,3.354,5.552,1008.65,3.119
6/21/2014,22:00:00,3.38,5.552,1008.55,3.117
6/21/2014,23:00:00,3.459,5.552,1008.55,3.122
6/22/2014,0:00:00,3.485,5.552,1008.45,3.123
6/22/2014,1:00:00,3.433,5.45,1008.45,3.119
6/22/2014,2:00:00,3.221,5.45,1008.45,3.117
6/22/2014,3:00:00,3.168,5.45,1008.15,3.119
6/22/2014,4:00:00,2.93,5.45,1007.95,3.119
6/22/2014,5:00:00,3.036,5.45,1007.45,3.118
6/22/2014,6:00:00,2.69,5.45,1006.95,3.12
6/22/2014,7:00:00,2.903,5.45,1006.55,3.119
6/22/2014,8:00:00,2.584,5.45,1006.35,3.12
6/22/2014,9:00:00,2.744,5.45,1006.15,3.12
6/22/2014,10:00:00,2.503,5.45,1005.85,3.118
6/22/2014,11:00:00,2.903,5.45,1005.15,3.119
6/22/2014,12:00:00,2.744,5.45,1004.55,3.12
6/22/2014,13:00:00,2.77,5.45,1003.95,3.123
6/22/2014,14:00:00,2.85,5.45,1003.65,3.123
6/22/2014,15:00:00,2.93,5.45,1003.15,3.122
6/22/2014,16:00:00,2.903,5.347,1002.55,3.12
6/22/2014,17:00:00,3.168,5.347,1002.15,3.12
6/22/2014,18:00:00,3.433,5.347,1001.95,3.121
6/22/2014,19:00:00,3.195,5.244,1001.45,3.122
6/22/2014,20:00:00,3.089,5.244,1001.15,3.122
6/22/2014,21:00:00,3.854,5.244,1000.85,3.121
6/22/2014,22:00:00,2.93,5.141,1000.35,3.122
6/22/2014,23:00:00,2.983,5.141,1000.25,3.122
6/23/2014,0:00:00,3.301,5.141,999.95,3.123
6/23/2014,1:00:00,3.142,5.037,999.45,3.123
6/23/2014,2:00:00,3.512,5.037,999.05,3.122
6/23/2014,3:00:00,3.168,5.037,998.85,3.123
6/23/2014,4:00:00,3.009,5.037,998.65,3.123
6/23/2014,5:00:00,3.009,5.037,998.55,3.124
6/23/2014,6:00:00,2.983,4.934,998.35,3.126
6/23/2014,7:00:00,3.142,4.934,998.35,3.124
6/23/2014,8:00:00,3.433,4.934,998.35,3.126
6/23/2014,9:00:00,3.67,4.934,998.25,3.127
6/23/2014,10:00:00,2.85,4.831,998.25,3.109
6/23/2014,11:00:00,3.301,4.831,998.35,3.108
6/23/2014,12:00:00,3.274,4.831,998.55,3.106
6/23/2014,13:00:00,3.142,4.831,998.65,3.106
6/23/2014,14:00:00,2.956,4.831,998.85,3.109
6/23/2014,15:00:00,2.797,4.831,998.95,3.108
6/23/2014,16:00:00,2.717,4.831,999.05,3.107
6/23/2014,17:00:00,2.717,4.831,999.25,3.107
6/23/2014,18:00:00,2.823,4.831,999.65,3.104
6/23/2014,19:00:00,2.396,4.831,999.95,3.106
6/23/2014,20:00:00,3.089,4.831,1000.15,3.106
6/23/2014,21:00:00,3.168,4.934,1000.65,3.106
6/23/2014,22:00:00,3.116,4.934,1000.95,3.106
6/23/2014,23:00:00,3.538,4.934,1001.25,3.104
6/24/2014,0:00:00,3.538,4.934,1001.55,3.104
6/24/2014,1:00:00,3.38,4.934,1001.75,3.104
6/24/2014,2:00:00,3.221,4.934,1001.65,3.107
6/24/2014,3:00:00,3.459,4.934,1002.05,3.107
6/24/2014,4:00:00,3.248,4.934,1002.65,3.106
6/24/2014,5:00:00,3.063,4.934,1003.25,3.105
6/24/2014,6:00:00,3.38,4.934,1003.65,3.105
6/24/2014,7:00:00,3.142,4.934,1004.05,3.106
6/24/2014,8:00:00,2.797,4.831,1004.45,3.1
6/24/2014,9:00:00,2.903,4.831,1004.85,3.101
6/24/2014,10:00:00,3.485,4.831,1005.05,3.099
6/24/2014,11:00:00,3.854,4.934,1005.45,3.101
6/24/2014,12:00:00,3.591,4.934,1005.55,3.099
6/24/2014,13:00:00,3.38,4.934,1005.65,3.099
6/24/2014,14:00:00,4.089,4.934,1005.75,3.102
6/24/2014,15:00:00,4.298,4.934,1005.75,3.1
6/24/2014,16:00:00,4.115,4.934,1005.85,3.102
6/24/2014,17:00:00,4.115,4.934,1005.95,3.101
6/24/2014,18:00:00,4.141,4.934,1006.15,3.102
6/24/2014,19:00:00,4.402,4.934,1006.45,3.099
6/24/2014,20:00:00,4.48,4.934,1006.65,3.099
6/24/2014,21:00:00,4.428,4.934,1006.75,3.098
6/24/2014,22:00:00,4.558,4.934,1006.95,3.094
6/24/2014,23:00:00,4.636,4.934,1007.15,3.099
6/25/2014,0:00:00,4.584,4.831,1007.25,3.097
6/25/2014,1:00:00,4.298,4.934,1007.45,3.123
6/25/2014,2:00:00,4.22,4.934,1007.55,3.123
6/25/2014,3:00:00,4.194,4.934,1007.55,3.125
6/25/2014,4:00:00,4.272,4.934,1007.45,3.126
6/25/2014,5:00:00,4.35,4.934,1007.35,3.125
6/25/2014,6:00:00,4.428,4.934,1007.35,3.125
6/25/2014,7:00:00,4.48,4.831,1007.25,3.124
6/25/2014,8:00:00,4.558,4.831,1007.25,3.124
6/25/2014,9:00:00,4.636,4.831,1007.25,3.126
6/25/2014,10:00:00,4.714,4.831,1006.95,3.126
6/25/2014,11:00:00,4.584,4.831,1007.05,3.122
6/25/2014,12:00:00,4.584,4.831,1006.75,3.123
6/25/2014,13:00:00,4.688,4.831,1006.55,3.123
6/25/2014,14:00:00,4.428,4.831,1006.35,3.122
6/25/2014,15:00:00,4.35,4.831,1005.85,3.123
6/25/2014,16:00:00,4.714,4.934,1005.95,3.127
6/25/2014,17:00:00,5.05,4.934,1005.95,3.127
6/25/2014,18:00:00,4.999,4.934,1005.85,3.128
6/25/2014,19:00:00,4.688,4.934,1005.95,3.127
6/25/2014,20:00:00,4.662,4.934,1005.95,3.127
6/25/2014,21:00:00,4.454,4.934,1005.95,3.133
6/25/2014,22:00:00,4.714,4.934,1006.45,3.131
6/25/2014,23:00:00,3.775,4.934,1006.55,3.129
6/26/2014,0:00:00,4.194,4.934,1006.65,3.128
6/26/2014,1:00:00,3.221,4.934,1006.75,3.128
6/26/2014,2:00:00,3.063,4.934,1006.85,3.129
6/26/2014,3:00:00,2.823,4.934,1006.65,3.128
6/26/2014,4:00:00,2.85,4.934,1006.55,3.127
6/26/2014,5:00:00,2.823,4.831,1006.45,3.128
6/26/2014,6:00:00,2.823,4.831,1006.45,3.129
6/26/2014,7:00:00,2.797,4.727,1006.45,3.126
6/26/2014,8:00:00,2.77,4.727,1006.45,3.124
6/26/2014,9:00:00,2.717,4.727,1006.55,3.122
6/26/2014,10:00:00,2.717,4.623,1006.55,3.121
6/26/2014,11:00:00,2.77,4.623,1006.35,3.122
6/26/2014,12:00:00,2.61,4.623,1006.35,3.128
6/26/2014,13:00:00,2.744,4.623,1006.35,3.131
6/26/2014,14:00:00,2.69,4.519,1006.45,3.131
6/26/2014,15:00:00,2.503,4.519,1006.35,3.134
6/26/2014,16:00:00,2.53,4.519,1006.35,3.132
6/26/2014,17:00:00,2.53,4.415,1006.15,3.133
6/26/2014,18:00:00,2.45,4.415,1006.05,3.137
6/26/2014,19:00:00,2.343,4.415,1006.05,3.135
6/26/2014,20:00:00,2.262,4.207,1005.95,3.124
6/26/2014,21:00:00,2.155,4.311,1006.05,3.132
6/26/2014,22:00:00,2.101,4.207,1005.95,3.131
6/26/2014,23:00:00,2.101,4.207,1005.75,3.125
6/27/2014,0:00:00,1.994,4.102,1005.85,3.125
6/27/2014,1:00:00,1.94,4.102,1005.75,3.129
6/27/2014,2:00:00,1.94,4.102,1005.75,3.128
6/27/2014,3:00:00,1.913,3.998,1005.55,3.123
6/27/2014,4:00:00,1.832,3.893,1005.25,3.121
6/27/2014,5:00:00,2.262,3.893,1004.95,3.145
6/27/2014,6:00:00,2.074,3.893,1004.75,3.145
6/27/2014,7:00:00,1.913,3.788,1004.65,3.141
6/27/2014,8:00:00,1.94,3.788,1004.45,3.141
6/27/2014,9:00:00,1.967,3.788,1004.35,3.139
6/27/2014,10:00:00,2.074,3.788,1004.35,3.139
6/27/2014,11:00:00,2.182,3.788,1004.35,3.139
6/27/2014,12:00:00,1.643,2.624,1004.25,2.903
6/27/2014,13:00:00,1.126,2.517,1004.25,2.78
6/27/2014,14:00:00,1.507,2.624,1004.15,2.784
6/27/2014,15:00:00,0.907,2.73,1003.95,2.788
6/27/2014,16:00:00,0.962,2.73,1003.65,2.788
6/27/2014,17:00:00,0.797,2.837,1003.55,2.793
6/27/2014,18:00:00,1.017,2.837,1003.55,2.794
6/27/2014,19:00:00,0.989,2.73,1003.55,2.789
6/27/2014,20:00:00,1.099,2.943,1003.55,2.785
