Date,"Time, ADT",TempC(-30cm),TempC(-250cm),"Water Level, m"
7/14/2012,19:00:00,16.058,16.046,0.65
7/14/2012,20:00:00,16.249,16.237,0.65
7/14/2012,21:00:00,16.272,16.332,0.65
7/14/2012,22:00:00,16.463,16.427,0.654
7/14/2012,23:00:00,16.487,16.237,0.65
7/15/2012,0:00:00,16.392,16.141,0.65
7/15/2012,1:00:00,16.177,15.951,0.648
7/15/2012,2:00:00,15.963,15.76,0.647
7/15/2012,3:00:00,15.438,15.378,0.647
7/15/2012,4:00:00,15.629,15.473,0.651
7/15/2012,5:00:00,15.748,15.569,0.649
7/15/2012,6:00:00,15.676,15.569,0.647
7/15/2012,7:00:00,15.676,15.569,0.65
7/15/2012,8:00:00,15.915,15.76,0.654
7/15/2012,9:00:00,15.509,15.473,0.649
7/15/2012,10:00:00,15.772,15.664,0.655
7/15/2012,11:00:00,16.32,16.332,0.647
7/15/2012,12:00:00,16.487,16.523,0.646
7/15/2012,13:00:00,16.796,16.808,0.642
7/15/2012,14:00:00,16.963,17.094,0.645
7/15/2012,15:00:00,17.32,17.379,0.642
7/15/2012,16:00:00,18.152,18.236,0.638
7/15/2012,17:00:00,18.366,18.616,0.64
7/15/2012,18:00:00,18.033,18.045,0.639
7/15/2012,19:00:00,17.938,17.95,0.649
7/15/2012,20:00:00,17.986,18.045,0.665
7/15/2012,21:00:00,17.582,17.57,0.651
7/15/2012,22:00:00,17.296,17.189,0.644
7/15/2012,23:00:00,17.534,16.999,0.64
7/16/2012,0:00:00,17.677,16.713,0.639
7/16/2012,1:00:00,17.486,16.427,0.636
7/16/2012,2:00:00,17.177,16.713,0.64
7/16/2012,3:00:00,17.249,16.808,0.64
7/16/2012,4:00:00,17.153,16.808,0.639
7/16/2012,5:00:00,16.868,16.618,0.637
7/16/2012,6:00:00,15.772,15.951,0.642
7/16/2012,7:00:00,15.509,15.569,0.627
7/16/2012,8:00:00,15.891,15.855,0.629
7/16/2012,9:00:00,15.581,15.664,0.627
7/16/2012,10:00:00,15.7,15.664,0.625
7/16/2012,11:00:00,15.676,15.569,0.649
7/16/2012,12:00:00,15.533,15.569,0.643
7/16/2012,13:00:00,15.366,15.473,0.648
7/16/2012,14:00:00,15.223,15.282,0.63
7/16/2012,15:00:00,14.888,14.996,0.622
7/16/2012,16:00:00,14.721,14.804,0.633
7/16/2012,17:00:00,15.055,14.996,0.63
7/16/2012,18:00:00,14.625,14.709,0.651
7/16/2012,19:00:00,14.553,14.613,0.626
7/16/2012,20:00:00,14.721,14.709,0.644
7/16/2012,21:00:00,14.673,14.709,0.635
7/16/2012,22:00:00,14.314,14.325,0.638
7/16/2012,23:00:00,14.194,14.134,0.648
7/17/2012,0:00:00,14.05,14.038,0.626
7/17/2012,1:00:00,14.002,14.038,0.632
7/17/2012,2:00:00,13.906,13.654,0.631
7/17/2012,3:00:00,13.137,13.365,0.628
7/17/2012,4:00:00,13.882,13.942,0.601
7/17/2012,5:00:00,13.738,13.558,0.639
7/17/2012,6:00:00,13.81,13.846,0.622
7/17/2012,7:00:00,13.522,13.558,0.644
7/17/2012,8:00:00,13.329,13.269,0.624
7/17/2012,9:00:00,13.112,13.173,0.643
7/17/2012,10:00:00,13.04,13.076,0.653
7/17/2012,11:00:00,13.257,13.365,0.638
7/17/2012,12:00:00,13.305,13.365,0.655
7/17/2012,13:00:00,13.137,13.269,0.627
7/17/2012,14:00:00,13.81,13.75,0.645
7/17/2012,15:00:00,13.786,13.942,0.639
7/17/2012,16:00:00,14.218,14.23,0.653
7/17/2012,17:00:00,14.05,14.134,0.644
7/17/2012,18:00:00,14.409,14.421,0.64
7/17/2012,19:00:00,14.864,14.804,0.633
7/17/2012,20:00:00,14.768,14.804,0.638
7/17/2012,21:00:00,14.601,14.613,0.647
7/17/2012,22:00:00,14.385,14.421,0.636
7/17/2012,23:00:00,14.17,14.23,0.629
7/18/2012,0:00:00,13.786,13.846,0.633
7/18/2012,1:00:00,13.642,13.654,0.635
7/18/2012,2:00:00,13.305,13.365,0.63
7/18/2012,3:00:00,13.016,12.98,0.633
7/18/2012,4:00:00,12.92,12.497,0.631
7/18/2012,5:00:00,12.944,12.594,0.63
7/18/2012,6:00:00,12.92,12.69,0.631
7/18/2012,7:00:00,12.896,12.497,0.632
7/18/2012,8:00:00,12.678,12.69,0.634
7/18/2012,9:00:00,12.413,12.401,0.63
7/18/2012,10:00:00,12.461,12.497,0.633
7/18/2012,11:00:00,12.485,12.594,0.63
7/18/2012,12:00:00,12.606,12.787,0.633
7/18/2012,13:00:00,12.34,12.594,0.635
7/18/2012,14:00:00,12.823,13.076,0.635
7/18/2012,15:00:00,13.834,13.75,0.636
7/18/2012,16:00:00,14.074,14.325,0.635
7/18/2012,17:00:00,14.481,14.709,0.638
7/18/2012,18:00:00,14.84,14.804,0.636
7/18/2012,19:00:00,14.984,14.996,0.638
7/18/2012,20:00:00,15.031,15.091,0.637
7/18/2012,21:00:00,14.745,14.804,0.633
7/18/2012,22:00:00,14.457,14.517,0.632
7/18/2012,23:00:00,14.122,14.23,0.633
7/19/2012,0:00:00,13.762,13.846,0.632
7/19/2012,1:00:00,13.305,13.365,0.632
7/19/2012,2:00:00,12.968,13.076,0.632
7/19/2012,3:00:00,12.703,12.787,0.632
7/19/2012,4:00:00,12.582,12.594,0.628
7/19/2012,5:00:00,12.364,12.497,0.629
7/19/2012,6:00:00,12.122,12.013,0.627
7/19/2012,7:00:00,12.268,12.401,0.631
7/19/2012,8:00:00,12.364,12.497,0.632
7/19/2012,9:00:00,12.485,12.594,0.634
7/19/2012,10:00:00,12.558,12.787,0.632
7/19/2012,11:00:00,12.847,13.076,0.636
7/19/2012,12:00:00,13.112,13.269,0.638
7/19/2012,13:00:00,13.449,13.654,0.633
7/19/2012,14:00:00,13.93,14.038,0.633
7/19/2012,15:00:00,14.385,14.517,0.633
7/19/2012,16:00:00,14.721,14.804,0.636
7/19/2012,17:00:00,15.008,15.091,0.629
7/19/2012,18:00:00,15.294,15.378,0.64
7/19/2012,19:00:00,15.247,15.378,0.632
7/19/2012,20:00:00,15.079,15.091,0.629
7/19/2012,21:00:00,15.127,15.187,0.625
7/19/2012,22:00:00,15.008,14.996,0.631
7/19/2012,23:00:00,14.888,14.804,0.623
7/20/2012,0:00:00,14.697,14.613,0.626
7/20/2012,1:00:00,14.529,14.517,0.625
7/20/2012,2:00:00,14.17,14.134,0.626
7/20/2012,3:00:00,13.882,13.846,0.629
7/20/2012,4:00:00,13.377,13.365,0.62
7/20/2012,5:00:00,12.944,12.883,0.626
7/20/2012,6:00:00,13.305,13.269,0.624
7/20/2012,7:00:00,13.112,13.076,0.628
7/20/2012,8:00:00,13.064,12.98,0.648
7/20/2012,9:00:00,12.606,12.69,0.641
7/20/2012,10:00:00,12.847,12.883,0.636
7/20/2012,11:00:00,12.606,12.69,0.622
7/20/2012,12:00:00,12.074,12.304,0.624
7/20/2012,13:00:00,11.589,11.722,0.633
7/20/2012,14:00:00,11.346,11.431,0.625
7/20/2012,15:00:00,11.686,11.722,0.646
7/20/2012,16:00:00,11.54,11.625,0.629
7/20/2012,17:00:00,11.734,11.916,0.637
7/20/2012,18:00:00,12.195,12.207,0.651
7/20/2012,19:00:00,12.195,12.207,0.631
7/20/2012,20:00:00,12.122,12.207,0.635
7/20/2012,21:00:00,12.122,12.11,0.641
7/20/2012,22:00:00,11.759,11.819,0.619
7/20/2012,23:00:00,11.88,11.819,0.62
7/21/2012,0:00:00,11.565,11.722,0.625
7/21/2012,1:00:00,11.443,11.431,0.623
7/21/2012,2:00:00,11.273,11.334,0.628
7/21/2012,3:00:00,10.761,11.041,0.631
7/21/2012,4:00:00,10.81,10.846,0.623
7/21/2012,5:00:00,10.858,10.944,0.618
7/21/2012,6:00:00,10.785,10.846,0.623
7/21/2012,7:00:00,10.834,10.944,0.627
7/21/2012,8:00:00,10.834,10.944,0.622
7/21/2012,9:00:00,10.81,10.944,0.625
7/21/2012,10:00:00,11.127,11.236,0.62
7/21/2012,11:00:00,11.346,11.431,0.625
7/21/2012,12:00:00,11.686,11.722,0.624
7/21/2012,13:00:00,12.195,12.304,0.627
7/21/2012,14:00:00,12.437,12.594,0.625
7/21/2012,15:00:00,12.727,12.883,0.626
7/21/2012,16:00:00,13.088,13.173,0.627
7/21/2012,17:00:00,13.064,13.173,0.625
7/21/2012,18:00:00,12.992,13.076,0.622
7/21/2012,19:00:00,13.04,13.076,0.625
7/21/2012,20:00:00,12.582,12.69,0.628
7/21/2012,21:00:00,12.292,12.401,0.631
7/21/2012,22:00:00,12.34,12.304,0.626
7/21/2012,23:00:00,11.977,12.11,0.628
7/22/2012,0:00:00,11.686,11.819,0.624
7/22/2012,1:00:00,11.419,11.528,0.622
7/22/2012,2:00:00,11.273,11.334,0.626
7/22/2012,3:00:00,11.37,11.334,0.624
7/22/2012,4:00:00,11.297,11.236,0.623
7/22/2012,5:00:00,10.907,11.139,0.62
7/22/2012,6:00:00,10.932,11.041,0.623
7/22/2012,7:00:00,11.151,11.041,0.621
7/22/2012,8:00:00,11.273,11.334,0.621
7/22/2012,9:00:00,11.783,11.625,0.627
7/22/2012,10:00:00,11.904,11.916,0.626
7/22/2012,11:00:00,12.243,12.207,0.624
7/22/2012,12:00:00,12.485,12.594,0.627
7/22/2012,13:00:00,12.992,12.98,0.625
7/22/2012,14:00:00,13.377,13.365,0.62
7/22/2012,15:00:00,13.666,13.558,0.618
7/22/2012,16:00:00,13.858,13.75,0.622
7/22/2012,17:00:00,14.026,13.942,0.622
7/22/2012,18:00:00,13.978,13.846,0.619
7/22/2012,19:00:00,13.978,14.038,0.625
7/22/2012,20:00:00,13.93,13.942,0.62
7/22/2012,21:00:00,13.906,13.942,0.622
7/22/2012,22:00:00,13.786,13.75,0.623
7/22/2012,23:00:00,13.762,13.75,0.623
7/23/2012,0:00:00,13.497,13.461,0.62
7/23/2012,1:00:00,13.353,13.365,0.619
7/23/2012,2:00:00,13.377,13.269,0.619
7/23/2012,3:00:00,13.257,13.269,0.618
7/23/2012,4:00:00,13.161,13.173,0.619
7/23/2012,5:00:00,12.992,12.98,0.617
7/23/2012,6:00:00,13.04,12.883,0.619
7/23/2012,7:00:00,13.016,12.98,0.617
7/23/2012,8:00:00,12.968,12.98,0.619
7/23/2012,9:00:00,12.799,12.883,0.622
7/23/2012,10:00:00,12.968,12.98,0.624
7/23/2012,11:00:00,13.353,13.461,0.622
7/23/2012,12:00:00,14.122,14.134,0.622
7/23/2012,13:00:00,14.864,14.804,0.62
7/23/2012,14:00:00,15.629,15.473,0.621
7/23/2012,15:00:00,16.153,15.664,0.621
7/23/2012,16:00:00,15.629,15.664,0.619
7/23/2012,17:00:00,16.129,16.141,0.621
7/23/2012,18:00:00,16.796,16.713,0.624
7/23/2012,19:00:00,16.677,16.523,0.622
7/23/2012,20:00:00,16.415,15.76,0.622
7/23/2012,21:00:00,16.177,15.855,0.62
7/23/2012,22:00:00,15.724,15.76,0.628
7/23/2012,23:00:00,15.27,15.187,0.613
7/24/2012,0:00:00,15.175,15.091,0.614
7/24/2012,1:00:00,15.175,15.187,0.63
7/24/2012,2:00:00,15.103,15.091,0.613
7/24/2012,3:00:00,14.433,14.421,0.615
7/24/2012,4:00:00,14.314,14.325,0.622
7/24/2012,5:00:00,14.146,14.134,0.618
7/24/2012,6:00:00,13.978,14.038,0.62
7/24/2012,7:00:00,13.906,13.942,0.618
7/24/2012,8:00:00,13.858,13.942,0.619
7/24/2012,9:00:00,13.858,13.846,0.614
7/24/2012,10:00:00,13.834,13.75,0.616
7/24/2012,11:00:00,14.29,13.846,0.615
7/24/2012,12:00:00,14.194,14.134,0.614
7/24/2012,13:00:00,13.762,13.846,0.616
7/24/2012,14:00:00,14.098,14.038,0.62
7/24/2012,15:00:00,14.218,14.23,0.619
7/24/2012,16:00:00,14.553,14.517,0.619
7/24/2012,17:00:00,14.984,14.9,0.616
7/24/2012,18:00:00,14.984,14.996,0.614
7/24/2012,19:00:00,14.84,14.804,0.611
7/24/2012,20:00:00,14.936,14.9,0.618
7/24/2012,21:00:00,14.912,14.9,0.617
7/24/2012,22:00:00,14.816,14.709,0.615
7/24/2012,23:00:00,14.792,14.613,0.618
7/25/2012,0:00:00,14.768,14.517,0.618
7/25/2012,1:00:00,14.84,14.325,0.615
7/25/2012,2:00:00,14.84,14.325,0.619
7/25/2012,3:00:00,14.266,14.23,0.615
7/25/2012,4:00:00,14.122,14.134,0.619
7/25/2012,5:00:00,14.05,14.038,0.615
7/25/2012,6:00:00,13.738,13.75,0.62
7/25/2012,7:00:00,13.858,13.558,0.616
7/25/2012,8:00:00,13.93,13.461,0.616
7/25/2012,9:00:00,13.858,13.75,0.615
7/25/2012,10:00:00,14.194,14.134,0.616
7/25/2012,11:00:00,14.361,14.517,0.613
7/25/2012,12:00:00,14.505,14.613,0.615
7/25/2012,13:00:00,14.864,14.804,0.617
7/25/2012,14:00:00,15.103,15.091,0.619
7/25/2012,15:00:00,15.342,15.378,0.613
7/25/2012,16:00:00,15.461,15.473,0.615
7/25/2012,17:00:00,15.39,15.378,0.611
7/25/2012,18:00:00,15.414,15.473,0.602
7/25/2012,19:00:00,15.461,15.473,0.611
7/25/2012,20:00:00,15.438,15.473,0.603
7/25/2012,21:00:00,15.414,15.378,0.608
7/25/2012,22:00:00,15.414,15.378,0.609
7/25/2012,23:00:00,15.318,15.282,0.607
7/26/2012,0:00:00,15.247,15.187,0.606
7/26/2012,1:00:00,15.175,15.187,0.607
7/26/2012,2:00:00,15.103,15.091,0.608
7/26/2012,3:00:00,15.055,14.996,0.607
7/26/2012,4:00:00,14.96,14.996,0.608
7/26/2012,5:00:00,14.84,14.804,0.604
7/26/2012,6:00:00,14.745,14.804,0.603
7/26/2012,7:00:00,14.697,14.804,0.604
7/26/2012,8:00:00,14.745,14.709,0.604
7/26/2012,9:00:00,15.079,14.996,0.606
7/26/2012,10:00:00,15.175,15.187,0.605
7/26/2012,11:00:00,15.294,15.282,0.61
7/26/2012,12:00:00,15.247,15.282,0.609
7/26/2012,13:00:00,15.247,15.282,0.606
7/26/2012,14:00:00,15.509,15.569,0.605
7/26/2012,15:00:00,15.724,15.76,0.608
7/26/2012,16:00:00,15.867,15.855,0.608
7/26/2012,17:00:00,15.915,15.951,0.609
7/26/2012,18:00:00,15.843,15.951,0.609
7/26/2012,19:00:00,15.796,15.76,0.605
7/26/2012,20:00:00,15.676,15.569,0.606
7/26/2012,21:00:00,15.629,15.569,0.609
7/26/2012,22:00:00,15.557,15.569,0.609
7/26/2012,23:00:00,15.557,15.473,0.605
7/27/2012,0:00:00,15.533,15.473,0.606
7/27/2012,1:00:00,15.461,15.378,0.609
7/27/2012,2:00:00,15.39,15.282,0.606
7/27/2012,3:00:00,15.247,15.187,0.607
7/27/2012,4:00:00,15.199,15.091,0.606
7/27/2012,5:00:00,15.151,15.091,0.604
7/27/2012,6:00:00,15.103,14.996,0.605
7/27/2012,7:00:00,15.079,14.996,0.607
7/27/2012,8:00:00,15.199,15.091,0.61
7/27/2012,9:00:00,14.601,14.709,0.63
7/27/2012,10:00:00,14.864,14.804,0.621
7/27/2012,11:00:00,14.888,14.9,0.614
7/27/2012,12:00:00,14.84,14.9,0.618
7/27/2012,13:00:00,14.768,14.804,0.615
7/27/2012,14:00:00,14.792,14.804,0.616
7/27/2012,15:00:00,14.936,14.996,0.619
7/27/2012,16:00:00,15.031,15.091,0.618
7/27/2012,17:00:00,15.366,15.378,0.618
7/27/2012,18:00:00,15.557,15.569,0.612
7/27/2012,19:00:00,15.629,15.76,0.611
7/27/2012,20:00:00,15.533,15.569,0.611
7/27/2012,21:00:00,15.247,15.282,0.611
7/27/2012,22:00:00,15.127,15.091,0.609
7/27/2012,23:00:00,14.984,14.996,0.613
7/28/2012,0:00:00,14.984,14.996,0.605
7/28/2012,1:00:00,14.84,14.9,0.606
7/28/2012,2:00:00,14.721,14.709,0.61
7/28/2012,3:00:00,14.721,14.709,0.604
7/28/2012,4:00:00,14.912,14.613,0.606
7/28/2012,5:00:00,14.792,14.421,0.605
7/28/2012,6:00:00,14.745,14.804,0.603
7/28/2012,7:00:00,14.697,14.804,0.609
7/28/2012,8:00:00,14.625,14.325,0.608
7/28/2012,9:00:00,14.625,14.613,0.603
7/28/2012,10:00:00,14.673,14.709,0.612
7/28/2012,11:00:00,14.816,14.9,0.609
7/28/2012,12:00:00,14.984,15.091,0.608
7/28/2012,13:00:00,14.888,14.996,0.612
7/28/2012,14:00:00,15.318,15.282,0.612
7/28/2012,15:00:00,15.247,15.282,0.615
7/28/2012,16:00:00,15.557,15.569,0.608
7/28/2012,17:00:00,15.676,15.76,0.611
7/28/2012,18:00:00,15.819,15.855,0.607
7/28/2012,19:00:00,15.796,15.855,0.606
7/28/2012,20:00:00,15.557,15.569,0.607
7/28/2012,21:00:00,15.079,15.187,0.602
7/28/2012,22:00:00,15.031,15.091,0.597
7/28/2012,23:00:00,15.318,15.282,0.598
7/29/2012,0:00:00,15.008,15.091,0.607
7/29/2012,1:00:00,14.864,14.9,0.613
7/29/2012,2:00:00,14.601,14.709,0.609
7/29/2012,3:00:00,14.409,14.421,0.612
7/29/2012,4:00:00,14.218,14.23,0.606
7/29/2012,5:00:00,14.098,14.134,0.608
7/29/2012,6:00:00,13.978,14.038,0.603
7/29/2012,7:00:00,13.882,13.942,0.61
7/29/2012,8:00:00,13.858,13.942,0.608
7/29/2012,9:00:00,13.786,13.846,0.6
7/29/2012,10:00:00,13.81,13.846,0.611
7/29/2012,11:00:00,14.17,14.134,0.602
7/29/2012,12:00:00,14.242,14.23,0.611
7/29/2012,13:00:00,14.673,14.613,0.609
7/29/2012,14:00:00,14.792,14.804,0.611
7/29/2012,15:00:00,15.055,14.996,0.606
7/29/2012,16:00:00,15.199,15.187,0.607
7/29/2012,17:00:00,15.294,15.282,0.606
7/29/2012,18:00:00,15.366,15.378,0.614
7/29/2012,19:00:00,15.461,15.473,0.615
7/29/2012,20:00:00,15.485,15.378,0.607
7/29/2012,21:00:00,15.461,15.187,0.608
7/29/2012,22:00:00,15.199,14.996,0.61
7/29/2012,23:00:00,15.055,14.9,0.607
7/30/2012,0:00:00,15.008,14.9,0.609
7/30/2012,1:00:00,14.912,14.9,0.61
7/30/2012,2:00:00,14.768,14.804,0.61
7/30/2012,3:00:00,14.625,14.613,0.607
7/30/2012,4:00:00,14.433,14.517,0.607
7/30/2012,5:00:00,14.242,14.325,0.609
7/30/2012,6:00:00,14.122,14.134,0.609
7/30/2012,7:00:00,13.81,13.846,0.611
7/30/2012,8:00:00,13.834,13.558,0.609
7/30/2012,9:00:00,13.954,13.942,0.606
7/30/2012,10:00:00,13.954,13.942,0.611
7/30/2012,11:00:00,14.074,14.134,0.609
7/30/2012,12:00:00,14.409,14.517,0.616
7/30/2012,13:00:00,14.888,14.996,0.611
7/30/2012,14:00:00,15.414,15.473,0.612
7/30/2012,15:00:00,16.034,16.141,0.612
7/30/2012,16:00:00,15.843,15.855,0.611
7/30/2012,17:00:00,16.177,16.141,0.608
7/30/2012,18:00:00,16.082,16.046,0.61
7/30/2012,19:00:00,16.272,16.237,0.611
7/30/2012,20:00:00,16.272,16.237,0.608
7/30/2012,21:00:00,16.034,16.046,0.613
7/30/2012,22:00:00,15.796,15.855,0.621
7/30/2012,23:00:00,15.557,15.664,0.593
7/31/2012,0:00:00,15.247,15.378,0.611
7/31/2012,1:00:00,14.697,14.804,0.612
7/31/2012,2:00:00,14.529,14.613,0.617
7/31/2012,3:00:00,14.266,14.325,0.597
7/31/2012,4:00:00,14.122,14.23,0.613
7/31/2012,5:00:00,13.906,13.942,0.6
7/31/2012,6:00:00,13.161,13.365,0.611
7/31/2012,7:00:00,12.968,13.076,0.608
7/31/2012,8:00:00,12.678,12.883,0.608
7/31/2012,9:00:00,12.606,12.787,0.602
7/31/2012,10:00:00,12.775,12.883,0.602
7/31/2012,11:00:00,12.896,12.98,0.604
7/31/2012,12:00:00,13.425,13.558,0.606
7/31/2012,13:00:00,13.81,13.942,0.606
7/31/2012,14:00:00,13.738,14.038,0.605
7/31/2012,15:00:00,13.786,13.942,0.6
7/31/2012,16:00:00,14.266,14.325,0.603
7/31/2012,17:00:00,14.721,14.9,0.603
7/31/2012,18:00:00,14.505,14.517,0.606
7/31/2012,19:00:00,14.792,14.9,0.605
7/31/2012,20:00:00,14.745,14.9,0.606
7/31/2012,21:00:00,14.84,14.9,0.605
7/31/2012,22:00:00,14.721,14.709,0.604
7/31/2012,23:00:00,14.505,14.517,0.604
8/1/2012,0:00:00,14.266,14.325,0.603
8/1/2012,1:00:00,13.954,14.038,0.604
8/1/2012,2:00:00,13.738,13.75,0.602
8/1/2012,3:00:00,13.546,13.654,0.599
8/1/2012,4:00:00,13.401,13.461,0.602
8/1/2012,5:00:00,13.257,13.269,0.602
8/1/2012,6:00:00,12.896,12.98,0.603
8/1/2012,7:00:00,12.63,12.69,0.598
8/1/2012,8:00:00,12.944,12.883,0.597
8/1/2012,9:00:00,13.209,13.173,0.599
8/1/2012,10:00:00,13.497,13.558,0.601
8/1/2012,11:00:00,13.762,13.846,0.592
8/1/2012,12:00:00,14.074,14.134,0.588
8/1/2012,13:00:00,14.098,14.134,0.605
8/1/2012,14:00:00,14.122,14.134,0.602
8/1/2012,15:00:00,14.218,14.23,0.603
8/1/2012,16:00:00,14.29,14.325,0.574
8/1/2012,17:00:00,14.314,14.325,0.583
8/1/2012,18:00:00,13.978,14.038,0.615
8/1/2012,19:00:00,13.834,13.846,0.588
8/1/2012,20:00:00,13.642,13.654,0.616
8/1/2012,21:00:00,13.473,13.558,0.625
8/1/2012,22:00:00,13.401,13.461,0.554
8/1/2012,23:00:00,13.305,13.365,0.599
8/2/2012,0:00:00,13.064,13.173,0.592
8/2/2012,1:00:00,12.871,12.98,0.609
8/2/2012,2:00:00,12.871,12.883,0.606
8/2/2012,3:00:00,12.654,12.787,0.612
8/2/2012,4:00:00,12.654,12.69,0.598
8/2/2012,5:00:00,12.316,12.401,0.593
8/2/2012,6:00:00,12.268,12.304,0.6
8/2/2012,7:00:00,12.219,12.304,0.603
8/2/2012,8:00:00,12.122,12.11,0.609
8/2/2012,9:00:00,12.05,12.11,0.607
8/2/2012,10:00:00,12.001,12.11,0.617
8/2/2012,11:00:00,12.147,12.207,0.609
8/2/2012,12:00:00,12.34,12.401,0.6
8/2/2012,13:00:00,12.122,12.207,0.623
8/2/2012,14:00:00,12.171,12.304,0.6
8/2/2012,15:00:00,12.195,12.304,0.603
8/2/2012,16:00:00,12.195,12.304,0.624
8/2/2012,17:00:00,12.268,12.304,0.62
8/2/2012,18:00:00,12.413,12.594,0.616
8/2/2012,19:00:00,12.509,12.594,0.622
8/2/2012,20:00:00,12.292,12.401,0.608
8/2/2012,21:00:00,12.437,12.497,0.608
8/2/2012,22:00:00,12.122,12.304,0.611
8/2/2012,23:00:00,12.171,12.207,0.616
8/3/2012,0:00:00,12.025,12.11,0.61
8/3/2012,1:00:00,11.977,12.11,0.609
8/3/2012,2:00:00,11.71,11.819,0.614
8/3/2012,3:00:00,11.856,11.819,0.614
8/3/2012,4:00:00,11.734,11.722,0.609
8/3/2012,5:00:00,11.977,11.819,0.614
8/3/2012,6:00:00,11.662,11.722,0.609
8/3/2012,7:00:00,11.686,11.722,0.61
8/3/2012,8:00:00,12.001,12.013,0.612
8/3/2012,9:00:00,12.025,12.013,0.611
8/3/2012,10:00:00,12.171,12.207,0.613
8/3/2012,11:00:00,12.074,12.207,0.612
8/3/2012,12:00:00,12.074,12.207,0.613
8/3/2012,13:00:00,12.413,12.304,0.609
8/3/2012,14:00:00,12.292,12.401,0.608
8/3/2012,15:00:00,12.389,12.401,0.633
8/3/2012,16:00:00,12.92,12.98,0.609
8/3/2012,17:00:00,13.281,13.269,0.592
8/3/2012,18:00:00,13.185,13.269,0.604
8/3/2012,19:00:00,13.233,13.269,0.623
8/3/2012,20:00:00,13.209,13.269,0.613
8/3/2012,21:00:00,13.257,13.269,0.614
8/3/2012,22:00:00,13.209,13.269,0.616
8/3/2012,23:00:00,12.92,12.98,0.602
8/4/2012,0:00:00,12.703,12.787,0.605
8/4/2012,1:00:00,12.558,12.594,0.604
8/4/2012,2:00:00,12.437,12.497,0.602
8/4/2012,3:00:00,12.316,12.401,0.602
8/4/2012,4:00:00,12.147,12.207,0.6
8/4/2012,5:00:00,11.88,11.916,0.603
8/4/2012,6:00:00,11.686,11.722,0.603
8/4/2012,7:00:00,11.759,11.722,0.602
8/4/2012,8:00:00,11.832,11.916,0.602
8/4/2012,9:00:00,11.856,11.916,0.604
8/4/2012,10:00:00,12.098,12.11,0.604
8/4/2012,11:00:00,12.243,12.207,0.606
8/4/2012,12:00:00,12.05,12.207,0.603
8/4/2012,13:00:00,12.195,12.304,0.602
8/4/2012,14:00:00,12.703,12.69,0.602
8/4/2012,15:00:00,12.992,12.883,0.609
8/4/2012,16:00:00,13.329,13.365,0.612
8/4/2012,17:00:00,13.906,13.846,0.606
8/4/2012,18:00:00,13.425,13.461,0.612
8/4/2012,19:00:00,13.425,13.461,0.609
8/4/2012,20:00:00,13.401,13.461,0.608
8/4/2012,21:00:00,13.353,13.365,0.605
8/4/2012,22:00:00,13.281,13.269,0.602
8/4/2012,23:00:00,13.209,13.173,0.606
8/5/2012,0:00:00,13.112,13.173,0.603
8/5/2012,1:00:00,12.992,12.98,0.604
8/5/2012,2:00:00,12.775,12.787,0.601
8/5/2012,3:00:00,12.654,12.69,0.6
8/5/2012,4:00:00,12.485,12.594,0.602
8/5/2012,5:00:00,12.316,12.401,0.601
8/5/2012,6:00:00,12.243,12.304,0.598
8/5/2012,7:00:00,12.268,12.304,0.602
8/5/2012,8:00:00,12.268,12.304,0.601
8/5/2012,9:00:00,12.292,12.304,0.602
8/5/2012,10:00:00,12.364,12.304,0.599
8/5/2012,11:00:00,12.461,12.497,0.602
8/5/2012,12:00:00,12.703,12.69,0.606
8/5/2012,13:00:00,12.823,12.883,0.612
8/5/2012,14:00:00,12.871,12.98,0.614
8/5/2012,15:00:00,13.016,13.076,0.615
8/5/2012,16:00:00,13.522,13.365,0.625
8/5/2012,17:00:00,12.944,13.076,0.613
8/5/2012,18:00:00,12.775,12.883,0.61
8/5/2012,19:00:00,12.437,12.497,0.635
8/5/2012,20:00:00,12.34,12.401,0.631
8/5/2012,21:00:00,12.195,12.207,0.569
8/5/2012,22:00:00,11.88,12.013,0.602
8/5/2012,23:00:00,11.904,11.916,0.623
8/6/2012,0:00:00,11.71,11.819,0.621
8/6/2012,1:00:00,11.637,11.625,0.62
8/6/2012,2:00:00,11.637,11.722,0.608
8/6/2012,3:00:00,11.54,11.625,0.609
8/6/2012,4:00:00,11.2,11.334,0.615
8/6/2012,5:00:00,10.736,10.846,0.612
8/6/2012,6:00:00,10.858,10.944,0.611
8/6/2012,7:00:00,10.663,10.748,0.609
8/6/2012,8:00:00,10.541,10.651,0.614
8/6/2012,9:00:00,10.051,10.161,0.61
8/6/2012,10:00:00,10.1,10.161,0.605
8/6/2012,11:00:00,10.369,10.357,0.62
8/6/2012,12:00:00,10.1,10.259,0.622
8/6/2012,13:00:00,9.928,10.161,0.603
8/6/2012,14:00:00,10.932,10.846,0.617
8/6/2012,15:00:00,10.932,11.041,0.63
8/6/2012,16:00:00,10.712,10.748,0.62
8/6/2012,17:00:00,11.102,11.139,0.619
8/6/2012,18:00:00,11.127,11.139,0.622
8/6/2012,19:00:00,10.883,10.944,0.632
8/6/2012,20:00:00,10.834,10.846,0.619
8/6/2012,21:00:00,10.932,10.944,0.614
8/6/2012,22:00:00,10.687,10.748,0.606
8/6/2012,23:00:00,10.712,10.748,0.599
8/7/2012,0:00:00,10.418,10.553,0.607
